seq,cam_view,start_frame,end_frame,url,gait_event,dataset,gait_pat
cljo1kedv003c3n6l4p52mpyp,left side,143,214,https://www.youtube.com/watch?v=0XM23zRNHM8,,Abnormal Gait,exercise
cljo1mqee003m3n6lenghd74a,back,162,405,https://www.youtube.com/watch?v=1Cw_ipuOIXo,,Abnormal Gait,abnormal
cljo1nlnw003q3n6lpt6tvjf5,front,446,635,https://www.youtube.com/watch?v=1Cw_ipuOIXo,,Abnormal Gait,abnormal
cljo1phh2003y3n6l69kfyzp4,front,117,377,https://www.youtube.com/watch?v=1eB_RXbyiC0,,Abnormal Gait,abnormal
cljo1r22b00453n6lzc828qd4,left side,30,93,https://www.youtube.com/watch?v=1MdBrKk7IL8,,Abnormal Gait,abnormal
cljo1rjf100493n6lor0uc179,right side,118,190,https://www.youtube.com/watch?v=1MdBrKk7IL8,,Abnormal Gait,abnormal
cljo1s7p1004d3n6lbqi16ndk,left side,221,275,https://www.youtube.com/watch?v=1MdBrKk7IL8,,Abnormal Gait,abnormal
cljo1sszd004h3n6lf8w955ge,right side,304,366,https://www.youtube.com/watch?v=1MdBrKk7IL8,,Abnormal Gait,abnormal
cljo1tiob004q3n6lap9yyt5l,left side,396,448,https://www.youtube.com/watch?v=1MdBrKk7IL8,,Abnormal Gait,abnormal
cljo1twwk004t3n6l8leun97q,right side,469,571,https://www.youtube.com/watch?v=1MdBrKk7IL8,,Abnormal Gait,abnormal
cljo1wt9j00533n6lzvn1a6d2,back,3018,3232,https://www.youtube.com/watch?v=02GRR5xm1BY,,Abnormal Gait,abnormal
cljo2it2u00043n6lwbfknran,left side,128,349,https://www.youtube.com/watch?v=2djYTirXUj4,,Abnormal Gait,exercise
cljo2pc2p000c3n6l5f5bhadf,front,327,538,https://www.youtube.com/watch?v=2t0-W_pQOu8,,Abnormal Gait,exercise
cljo2q6ki000g3n6le3mw7gbm,front,648,954,https://www.youtube.com/watch?v=2t0-W_pQOu8,,Abnormal Gait,exercise
cljo2sm7w000r3n6lixdl066n,left side,1415,1666,https://www.youtube.com/watch?v=3_hiHQalywE,,Abnormal Gait,exercise
cljo2teaa000v3n6l58tre0ur,right side,1922,2223,https://www.youtube.com/watch?v=3_hiHQalywE,,Abnormal Gait,exercise
cljo2vai700133n6lr8vfevzs,right side,1,176,https://www.youtube.com/watch?v=3Et5ZTqMPmU,,Abnormal Gait,exercise
cljo2wwu7001a3n6ljmqm39l6,right side,16,111,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo2y1f7001e3n6lt1wgacw6,right side,113,197,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo2yqzp001i3n6lg75p7wtq,back,199,259,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo2zn41001m3n6lhbvww48i,front,263,309,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo30lnz001q3n6lopfty7q5,front,311,390,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo30lnz001q3n6lopfty7q5,left side,364,389,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo32213001u3n6lel97up5f,front,561,630,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo32ik2001y3n6lmmnu0sgo,right side,632,680,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo32xnz00223n6lvxzyif3y,front,682,729,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo33m8400263n6l4xxsl6ku,back,754,797,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo340cm002a3n6low42ugvh,right side,798,1967,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo39ok9002h3n6ldr0w5sey,right side,15086,15359,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo3b2dy002l3n6l270vpzp8,right side,15729,16302,https://www.youtube.com/watch?v=3KnFt8bH3tE,,Abnormal Gait,normal
cljo6mjzm00043n6lm20jh9gw,front,1,49,https://www.youtube.com/watch?v=3QpsdYh7uhI,,Abnormal Gait,abnormal
cljo6na9q00083n6lajw2or7e,front,131,175,https://www.youtube.com/watch?v=3QpsdYh7uhI,,Abnormal Gait,abnormal
cljo6nyzg000c3n6lx8ga01e2,back,237,261,https://www.youtube.com/watch?v=3QpsdYh7uhI,,Abnormal Gait,abnormal
cljo6oiiv000g3n6lr7nwhvl8,front,263,300,https://www.youtube.com/watch?v=3QpsdYh7uhI,,Abnormal Gait,abnormal
cljo6pd2x000k3n6lzncvjn3t,front,384,424,https://www.youtube.com/watch?v=3QpsdYh7uhI,,Abnormal Gait,abnormal
cljo6uf24000v3n6l466kgki4,left side,1,106,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo6vict000z3n6le2ct5haw,left side,108,267,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo6xjhg00173n6ldwpsvaln,left side,268,445,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo6z6kh001b3n6l38byy6ko,left side,806,893,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo70i8d001f3n6l2s1ykcxd,left side,912,1001,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo71lk4001j3n6lghxvvz0r,left side,1002,1046,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo72lvo001n3n6lw5vlaf38,left side,1047,1099,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo73h3a001r3n6l786njnar,left side,1106,1129,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo73wlq001v3n6lwewuob3u,left side,1131,1167,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo74u8m001z3n6ly63a0fod,left side,1181,1220,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo75mgp00233n6lucgcvtnl,left side,1221,1243,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo76b0900273n6lmbeb54nc,left side,1244,1309,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo78m9d002f3n6lveadgdhf,left side,2120,2224,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7acd3002j3n6lhb0de2it,right side,2578,2667,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7bfwl002n3n6lnbxuwj21,right side,2760,2876,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7c1po002r3n6lbm26bmg1,right side,2877,2938,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7d25e002v3n6lmau0u1wr,back,3050,3151,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7e7vi002z3n6leux4ut5h,front,3152,3246,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7eycd00333n6loe70zhzt,right side,3247,3422,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7gra200373n6l6nyp18h5,right side,3813,3896,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7hgu0003b3n6l308z3y8e,right side,3898,4057,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7i1y4003f3n6leim4miol,right side,4058,4130,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7iy1d003j3n6lvhf98cre,right side,4179,4498,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7jzuh003n3n6l6ahn59qf,right side,4499,4583,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7kwe8003r3n6ll7efdgv6,left side,4761,4869,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7lyhc003v3n6lf30a51uz,left side,4908,5048,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7pfaj00433n6lnt8eedbx,left side,8820,8905,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7pxn500473n6lwuo5m466,left side,8911,9017,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7qni2004b3n6lhr5cbmt6,left side,9019,9119,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7rfp9004f3n6l8r52qile,right side,9154,9288,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo7s6cc004j3n6lqerc9fdt,right side,9289,9378,https://www.youtube.com/watch?v=4BoP-MiNe3k,,Abnormal Gait,abnormal
cljo817z5004u3n6le3srfa4t,front,243,649,https://www.youtube.com/watch?v=4Yiqk-ud8rI,,Abnormal Gait,myopathic
cljo83yl800513n6lfglf5jn8,back,3826,3978,https://www.youtube.com/watch?v=05oyBOE_0UE,,Abnormal Gait,myopathic
cljo84jju00553n6lmgm4dqtb,front,4031,4213,https://www.youtube.com/watch?v=05oyBOE_0UE,,Abnormal Gait,myopathic
cljo86iyn005d3n6lhr0el9mm,back,35,259,https://www.youtube.com/watch?v=5bp2zHz_7_A,,Abnormal Gait,abnormal
cljo875nq005h3n6lgtoxz2ug,front,302,500,https://www.youtube.com/watch?v=5bp2zHz_7_A,,Abnormal Gait,abnormal
cljo89aiv005p3n6lqmsre4c2,right side,263,1115,https://www.youtube.com/watch?v=5fczU8Exs70,,Abnormal Gait,exercise
cljo8c0sw005w3n6l9ulr2eg2,back,1128,1268,https://www.youtube.com/watch?v=5gpoegYv1hs,,Abnormal Gait,stroke
cljo8cyv500603n6lyl148tmg,front,1271,1576,https://www.youtube.com/watch?v=5gpoegYv1hs,,Abnormal Gait,stroke
cljo8e32t00643n6l37ncjeic,left side,1578,2180,https://www.youtube.com/watch?v=5gpoegYv1hs,,Abnormal Gait,stroke
cljo8eumx00683n6le2s7myd4,left side,2792,3145,https://www.youtube.com/watch?v=5gpoegYv1hs,,Abnormal Gait,stroke
cljo8fdke006c3n6lr8bzjjgi,front,3147,3452,https://www.youtube.com/watch?v=5gpoegYv1hs,,Abnormal Gait,stroke
cljo8g74m006g3n6l6kuxy9cf,front,3455,3758,https://www.youtube.com/watch?v=5gpoegYv1hs,,Abnormal Gait,stroke
cljo8hcfv006k3n6lgrx0fcpx,right side,3760,4332,https://www.youtube.com/watch?v=5gpoegYv1hs,,Abnormal Gait,stroke
cljr306j300043n6lha3jpr8z,right side,1,424,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr31smq00083n6lcpk6x77s,left side,531,943,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr32xw2000c3n6lo5snxl4u,right side,969,2006,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr33rc7000g3n6lt9i4czix,left side,2030,3231,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr34d8n000k3n6la33g2yh8,front,3238,3693,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr35dz2000o3n6ldv8nzdn2,back,3848,4208,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr36aul000s3n6lw1f1eyrc,front,4230,5457,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr36rk2000w3n6laa36l6gs,back,5482,6353,https://www.youtube.com/watch?v=7jJVj2ZNk_E,,Abnormal Gait,abnormal
cljr3h0u500163n6lgbf967hh,right side,39,118,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3ivxh001a3n6l7j382lyt,right side,268,304,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3jq8m001e3n6legw30pqn,left side,324,438,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3kiht001i3n6l4jq31vhh,left side,447,500,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3lvzs001n3n6l5805w9wq,left side,513,586,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3n1ca001r3n6l2qydcdn2,left side,599,716,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3ovxy001v3n6lp1ru2833,right side,951,984,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3pl9g001z3n6luaky2d90,right side,996,1034,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3qjx300233n6ltiah1f9z,right side,1058,1179,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3sirn002b3n6l8et3iuyo,left side,1510,1614,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3tvxt002f3n6lui2z8qw7,right side,1995,2276,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3vdmx002j3n6ldt042b04,left side,2489,2580,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3woy9002n3n6lh2dqz6hk,left side,2601,2691,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3y3de002r3n6ld2hr4lka,left side,3174,3227,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3yz5f002v3n6lcvv0x2kh,right side,3234,3314,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr3zsb6002z3n6lx6emjomm,left side,3316,3406,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr40g2x00333n6lb1nksqeh,left side,3408,3481,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr41gm600373n6l0lw102v7,right side,3483,3623,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr42eoh003b3n6lo0fmcy5k,left side,3631,3687,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr439n0003f3n6lmanh0f5o,left side,3691,3790,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr44fvu003l3n6l5mjp10bs,front,3869,3970,https://www.youtube.com/watch?v=7nIQv3K_-Qc,,Abnormal Gait,style
cljr4k94300043n6lau0823r3,front,614,770,https://www.youtube.com/watch?v=7OcKkW8_LUU,,Abnormal Gait,abnormal
cljr4m03300083n6l8udync6s,front,1804,2019,https://www.youtube.com/watch?v=7OcKkW8_LUU,,Abnormal Gait,abnormal
cljr4nffe000c3n6ldehpf7mo,front,2834,3002,https://www.youtube.com/watch?v=7OcKkW8_LUU,,Abnormal Gait,abnormal
cljr4ocop000g3n6ltgnuhwj9,front,3749,3871,https://www.youtube.com/watch?v=7OcKkW8_LUU,,Abnormal Gait,abnormal
cljr4pd4f000k3n6l64jbh99c,front,4922,5057,https://www.youtube.com/watch?v=7OcKkW8_LUU,,Abnormal Gait,abnormal
cljr4qair000o3n6lfd04bbxe,front,5965,6122,https://www.youtube.com/watch?v=7OcKkW8_LUU,,Abnormal Gait,abnormal
cljr4rcwq000s3n6lxu1mjryx,front,6914,7107,https://www.youtube.com/watch?v=7OcKkW8_LUU,,Abnormal Gait,abnormal
cljr4wlt0000z3n6l0984n9o3,back,1,416,https://www.youtube.com/watch?v=7Ps0YIF-BS0,,Abnormal Gait,abnormal
cljr4ymb700133n6lw4sannwy,back,1217,1634,https://www.youtube.com/watch?v=7Ps0YIF-BS0,,Abnormal Gait,abnormal
cljr4zha200173n6l6dz5hydi,front,1659,1833,https://www.youtube.com/watch?v=7Ps0YIF-BS0,,Abnormal Gait,abnormal
cljr537dq001f3n6lvf21d511,left side,1,35,https://www.youtube.com/watch?v=7xcj-byGS4w,,Abnormal Gait,exercise
cljr54uda001m3n6l860vhc06,right side,685,1179,https://www.youtube.com/watch?v=-8_Z42sFGe0,,Abnormal Gait,exercise
cljr55r70001q3n6lw19ugq0p,right side,1541,1815,https://www.youtube.com/watch?v=-8_Z42sFGe0,,Abnormal Gait,exercise
cljr58u0i001x3n6l46dafwej,front,216,362,https://www.youtube.com/watch?v=8CmYE7Tt9mI,,Abnormal Gait,exercise
cljr59m8e00213n6l2yf4rga3,front,520,636,https://www.youtube.com/watch?v=8CmYE7Tt9mI,,Abnormal Gait,exercise
cljr5a80800253n6lzu0jmkx6,front,730,850,https://www.youtube.com/watch?v=8CmYE7Tt9mI,,Abnormal Gait,exercise
cljr5dmk000043n6l5cme80uw,right side,96,335,https://www.youtube.com/watch?v=8D1zn39NfJs,,Abnormal Gait,exercise
cljr5fc5d000b3n6lkvc71zyl,right side,738,1133,https://www.youtube.com/watch?v=8mTHlAIdea0,,Abnormal Gait,stroke
cljr5hwxc000f3n6lof5w9tyt,right side,1387,1468,https://www.youtube.com/watch?v=8mTHlAIdea0,,Abnormal Gait,stroke
cljr5iki0000j3n6lwi8z5nh6,right side,1593,1729,https://www.youtube.com/watch?v=8mTHlAIdea0,,Abnormal Gait,stroke
cljr5jk0h000n3n6la34mkdfz,right side,1739,1979,https://www.youtube.com/watch?v=8mTHlAIdea0,,Abnormal Gait,stroke
cljr5nnwf000w3n6l8byrugrq,back,1,503,https://www.youtube.com/watch?v=8NlJgIySMG0,,Abnormal Gait,myopathic
cljr5pdec00103n6lxb9mplvp,front,556,1022,https://www.youtube.com/watch?v=8NlJgIySMG0,,Abnormal Gait,myopathic
cljr5rpf8001c3n6lpd51eb9m,left side,91,225,https://www.youtube.com/watch?v=8PKj0HFCgNo,,Abnormal Gait,abnormal
cljr5tz3c001k3n6lfc27vpnp,front,1,125,https://www.youtube.com/watch?v=8PPLTf0fZsY,,Abnormal Gait,myopathic
cljr5unji001o3n6lapqpzkio,back,160,245,https://www.youtube.com/watch?v=8PPLTf0fZsY,,Abnormal Gait,myopathic
cljr5vg0s001s3n6lvxtmt0rn,front,280,400,https://www.youtube.com/watch?v=8PPLTf0fZsY,,Abnormal Gait,myopathic
cljr5wgkf001w3n6lwp1w3wlu,back,429,493,https://www.youtube.com/watch?v=8PPLTf0fZsY,,Abnormal Gait,myopathic
cljr5ycaw00243n6lnkzsmyhl,back,1,267,https://www.youtube.com/watch?v=8Tj4g6f_wQM,,Abnormal Gait,abnormal
cljr5zp1i002b3n6l72p1rnd6,right side,24,112,https://www.youtube.com/watch?v=9bofHbaHTVY,,Abnormal Gait,abnormal
cljr61601002i3n6lp9ppmflo,left side,217,438,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr62h3i002m3n6l9z24blly,right side,511,691,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr632e1002q3n6lcmbpwpnh,front,694,845,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr63lr2002u3n6ltz5dkwef,back,894,990,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr64k4y002y3n6lqg5rmn1o,left side,992,1160,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr658xk00323n6lfid0k0y6,right side,1225,1413,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr676xh00363n6le4sij6m4,back,1605,1709,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr6cam3003f3n6lzc4mo5ig,front,1417,1560,https://www.youtube.com/watch?v=5qM6wxZ_dNs,,Abnormal Gait,myopathic
cljr6gdt9003k3n6l77qag0tc,front,1,283,https://www.youtube.com/watch?v=6Q-1ddpkqvs,,Abnormal Gait,abnormal
cljr6kr9p00043n6lxsegjd2q,left side,68,283,https://www.youtube.com/watch?v=6unvtCM0fxM,,Abnormal Gait,abnormal
cljr6mxf0000c3n6lujp11l6w,front,79,280,https://www.youtube.com/watch?v=7Ft1bUTzxkM,,Abnormal Gait,myopathic
cljr6o2r2000g3n6ld9zqoaqo,front,305,415,https://www.youtube.com/watch?v=7Ft1bUTzxkM,,Abnormal Gait,myopathic
cljr6ohvb000k3n6lfqwsgy5d,back,436,514,https://www.youtube.com/watch?v=7Ft1bUTzxkM,,Abnormal Gait,myopathic
cljr6plhu000o3n6loi07umhh,front,536,679,https://www.youtube.com/watch?v=7Ft1bUTzxkM,,Abnormal Gait,myopathic
cljr6q6hi000s3n6l92mb8yqa,back,700,828,https://www.youtube.com/watch?v=7Ft1bUTzxkM,,Abnormal Gait,myopathic
cljr6u47g00113n6lkd13v5fb,left side,1,60,https://www.youtube.com/watch?v=9qg-3smwLcs,,Abnormal Gait,myopathic
cljr6wkld00193n6ltjloqzl1,left side,469,732,https://www.youtube.com/watch?v=9qg-3smwLcs,,Abnormal Gait,myopathic
cljr6xqvi001d3n6lctvtihw2,right side,736,1190,https://www.youtube.com/watch?v=9qg-3smwLcs,,Abnormal Gait,myopathic
cljr6z0uo001h3n6lixdz25qa,left side,1193,1439,https://www.youtube.com/watch?v=9qg-3smwLcs,,Abnormal Gait,myopathic
cljr6zqwu001l3n6lc40rmemx,left side,1486,1907,https://www.youtube.com/watch?v=9qg-3smwLcs,,Abnormal Gait,myopathic
cljr70g44001p3n6l08md7kau,right side,1911,2321,https://www.youtube.com/watch?v=9qg-3smwLcs,,Abnormal Gait,myopathic
cljrrf2gf00043n6lx8hwp6k3,back,1,398,https://www.youtube.com/watch?v=50wy7QkeCSw,,Abnormal Gait,prosthetic
cljrrfoy300083n6lkg3w8u4s,front,478,798,https://www.youtube.com/watch?v=50wy7QkeCSw,,Abnormal Gait,prosthetic
cljrrgtez000c3n6lkj3o1mlv,back,809,2044,https://www.youtube.com/watch?v=50wy7QkeCSw,,Abnormal Gait,prosthetic
cljrrh99b000g3n6lvvhqvd6t,front,2091,3189,https://www.youtube.com/watch?v=50wy7QkeCSw,,Abnormal Gait,prosthetic
cljrrkkuv000o3n6ldcm0l99u,front,40,169,https://www.youtube.com/watch?v=51O3GEnkbuY,,Abnormal Gait,exercise
cljrrmdtk000y3n6l6l2e00j6,left side,1,606,https://www.youtube.com/watch?v=67bkNin-XDo,,Abnormal Gait,exercise
cljs0zfbo00043n6lp0sofeh2,right side,40,67,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs10pvi00083n6ljjct68cc,right side,82,166,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs11rxw000c3n6ll6xgdtq5,right side,179,260,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs12u6n000g3n6l1aq9hj4u,right side,263,337,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs141s3000k3n6lj0z35fww,right side,344,413,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs14tc4000o3n6lcl4e859g,right side,416,520,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1hv8z000s3n6li0v6glrz,right side,533,674,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1j69t000w3n6ll4jnm662,right side,679,729,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1ke3l00103n6l5nvm1yfd,right side,734,780,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1lk2900143n6lddkmnnro,right side,784,835,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1ngj000183n6l5u5lc6lr,right side,838,920,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1qgry001c3n6lv7sqrtr6,right side,931,1047,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1rs7s001g3n6lza2i5sdx,right side,1051,1175,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1t95n001k3n6ldcxlogmd,right side,1179,1356,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs1xxx5001o3n6lk7mnpg08,right side,1375,1475,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs2vx9b001s3n6lo4tc3qwd,right side,1483,1541,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs2wgbs001w3n6lh1rtv3be,right side,1548,1605,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs35dwh00243n6lp1kx95if,right side,1610,1713,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs37jz800283n6lb3g7s5a5,right side,1721,1806,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs38rol002c3n6lnpdlbyoq,right side,1812,1925,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3bsag002g3n6l2jctyel3,right side,2118,2203,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3cnzx002k3n6lf906p4hv,right side,2207,2324,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3dvx6002o3n6lqlo1s770,right side,2527,2709,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3fc6r002s3n6l1va1vqkv,right side,2762,2816,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3k2d600303n6le6jwya03,right side,3289,3350,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3lenp00343n6lg7lk0p9c,right side,3356,3404,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3m7j800383n6lhtfqmad8,right side,3421,3519,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3pito003c3n6ll8xr0kbi,right side,3529,3658,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3r7oy003g3n6lkf4rejsb,right side,3671,3792,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs3yzy0003k3n6lkupc3zyj,right side,3816,3860,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs40rs9003r3n6lcwzznnbm,right side,4081,4208,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs424vc003v3n6l00y4fdlb,right side,4299,4401,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs43skx00433n6lxa7dsu3i,right side,4565,4664,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs45dkb00473n6lesqaxyj0,right side,5068,5229,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs46rs6004b3n6l7w9axgfi,front,5317,5412,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs47o7w004f3n6lxha5i3or,right side,5610,5721,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
cljs48vzw004j3n6ld4gmox8u,right side,5744,5831,https://www.youtube.com/watch?v=9126Bdjn8sg,,Abnormal Gait,style
